supplier,category,collection,code,item_name,finish,price,currency,page,confidence,review_notes
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),80MM-AB-DK-S,Euro Profile Double Cylinder 80MM (Computerised Keys),Antique Brass,1940,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),80MM-PBM-DK-S,Euro Profile Double Cylinder 80MM (Computerised Keys),Black Matt PVD,2240,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),80MM-PRG-DK-S,Euro Profile Double Cylinder 80MM (Computerised Keys),Rose Gold PVD,2240,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),90MM-SN-DK-S,Euro Profile Double Cylinder 90MM (Computerised Keys),Satin Nickel,1920,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),90MM-AB-DK-S,Euro Profile Double Cylinder 90MM (Computerised Keys),Antique Brass,2060,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),90MM-PBM-DK-S,Euro Profile Double Cylinder 90MM (Computerised Keys),Black Matt PVD,2480,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Double Cylinders (Computerised Keys),90MM-PRG-DK-S,Euro Profile Double Cylinder 90MM (Computerised Keys),Rose Gold PVD,2480,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),60MM-TT-SN-DK-S,Euro Profile Cylinder 60MM Thumbturn with Key (Computerised Keys),Satin Nickel,1660,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),60MM-TT-AB-DK-S,Euro Profile Cylinder 60MM Thumbturn with Key (Computerised Keys),Antique Brass,1740,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),60MM-TT-PBM-DK-S,Euro Profile Cylinder 60MM Thumbturn with Key (Computerised Keys),Black Matt PVD,2120,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),60MM-TT-PRG-DK-S,Euro Profile Cylinder 60MM Thumbturn with Key (Computerised Keys),Rose Gold PVD,2120,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),70MM-TT-SN-DK-S,Euro Profile Cylinder 70MM Thumbturn with Key (Computerised Keys),Satin Nickel,1700,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),70MM-TT-AB-DK-S,Euro Profile Cylinder 70MM Thumbturn with Key (Computerised Keys),Antique Brass,1740,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),70MM-TT-PBM-DK-S,Euro Profile Cylinder 70MM Thumbturn with Key (Computerised Keys),Black Matt PVD,2100,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),70MM-TT-PRG-DK-S,Euro Profile Cylinder 70MM Thumbturn with Key (Computerised Keys),Rose Gold PVD,2240,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),80MM-TT-SN-DK-S,Euro Profile Cylinder 80MM Thumbturn with Key (Computerised Keys),Satin Nickel,1860,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),80MM-TT-AB-DK-S,Euro Profile Cylinder 80MM Thumbturn with Key (Computerised Keys),Antique Brass,1860,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),80MM-TT-PBM-DK-S,Euro Profile Cylinder 80MM Thumbturn with Key (Computerised Keys),Black Matt PVD,2320,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),80MM-TT-PRG-DK-S,Euro Profile Cylinder 80MM Thumbturn with Key (Computerised Keys),Rose Gold PVD,2440,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),90MM-TT-SN-DK-S,Euro Profile Cylinder 90MM Thumbturn with Key (Computerised Keys),Satin Nickel,2040,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),90MM-TT-AB-DK-S,Euro Profile Cylinder 90MM Thumbturn with Key (Computerised Keys),Antique Brass,2040,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),90MM-TT-PBM-DK-S,Euro Profile Cylinder 90MM Thumbturn with Key (Computerised Keys),Black Matt PVD,2540,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),90MM-TT-PRG-DK-S,Euro Profile Cylinder 90MM Thumbturn with Key (Computerised Keys),Rose Gold PVD,2540,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),100MM-TT-SN-DK-S,Euro Profile Cylinder 100MM Thumbturn with Key (Computerised Keys),Satin Nickel,2460,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),100MM-TT-AB-DK-S,Euro Profile Cylinder 100MM Thumbturn with Key (Computerised Keys),Antique Brass,2480,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),100MM-TT-PBM-DK-S,Euro Profile Cylinder 100MM Thumbturn with Key (Computerised Keys),Black Matt PVD,2840,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Thumbturn with Key (Computerised Keys),100MM-TT-PRG-DK-S,Euro Profile Cylinder 100MM Thumbturn with Key (Computerised Keys),Rose Gold PVD,2900,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),60MM-SN-BK-S,Euro Profile Bathroom Cylinder 60MM (Computerised Keys),Satin Nickel,1120,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),60MM-AB-BK-S,Euro Profile Bathroom Cylinder 60MM (Computerised Keys),Antique Brass,1240,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),60MM-PBM-BK-S,Euro Profile Bathroom Cylinder 60MM (Computerised Keys),Black Matt PVD,1800,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),60MM-PRG-BK-S,Euro Profile Bathroom Cylinder 60MM (Computerised Keys),Rose Gold PVD,1820,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),70MM-SN-BK-S,Euro Profile Bathroom Cylinder 70MM (Computerised Keys),Satin Nickel,1220,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),70MM-AB-BK-S,Euro Profile Bathroom Cylinder 70MM (Computerised Keys),Antique Brass,1420,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),70MM-PBM-BK-S,Euro Profile Bathroom Cylinder 70MM (Computerised Keys),Black Matt PVD,1860,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),70MM-PRG-BK-S,Euro Profile Bathroom Cylinder 70MM (Computerised Keys),Rose Gold PVD,1940,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),80MM-SN-BK-S,Euro Profile Bathroom Cylinder 80MM (Computerised Keys),Satin Nickel,1420,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),80MM-AB-BK-S,Euro Profile Bathroom Cylinder 80MM (Computerised Keys),Antique Brass,1660,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),80MM-PBM-BK-S,Euro Profile Bathroom Cylinder 80MM (Computerised Keys),Black Matt PVD,2100,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Bathroom Cylinders (Computerised Keys),80MM-PRG-BK-S,Euro Profile Bathroom Cylinder 80MM (Computerised Keys),Rose Gold PVD,2140,INR,28,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),60MM-SN-DC-Z,Essential Euro Profile Double Cylinder 60MM (Regular Keys),Satin Nickel,960,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),60MM-AB-DC-Z,Essential Euro Profile Double Cylinder 60MM (Regular Keys),Antique Brass,960,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),60MM-BM-DC-Z,Essential Euro Profile Double Cylinder 60MM (Regular Keys),Black Matt,1000,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),60MM-RG-DC-Z,Essential Euro Profile Double Cylinder 60MM (Regular Keys),Rose Gold,1100,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),60MM-RGM-DC-Z,Essential Euro Profile Double Cylinder 60MM (Regular Keys),Rose Gold Matt,1160,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),70MM-SN-DC-Z,Essential Euro Profile Double Cylinder 70MM (Regular Keys),Satin Nickel,1000,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),70MM-AB-DC-Z,Essential Euro Profile Double Cylinder 70MM (Regular Keys),Antique Brass,1000,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),70MM-BM-DC-Z,Essential Euro Profile Double Cylinder 70MM (Regular Keys),Black Matt,1080,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),70MM-RG-DC-Z,Essential Euro Profile Double Cylinder 70MM (Regular Keys),Rose Gold,1160,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),70MM-RGM-DC-Z,Essential Euro Profile Double Cylinder 70MM (Regular Keys),Rose Gold Matt,1200,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),80MM-SN-DC-Z,Essential Euro Profile Double Cylinder 80MM (Regular Keys),Satin Nickel,1120,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
Yale,Euro Profile Cylinders,Essential Double Cylinders (Regular Keys),80MM-AB-DC-Z,Essential Euro Profile Double Cylinder 80MM (Regular Keys),Antique Brass,1120,INR,29,HIGH,Source prints one code with a placeholder ('(XX)'/'(YY)') substituted by a finish-column code; substituted code/finish reconstructed here from the printed legend.
